patch,champion_id,champion_name,position,game_length_bucket,bucket_min_sec,bucket_max_sec,feature_version,games,wins,win_rate,created_at
16.9,1,Annie,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,7,2,28.5714,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,19,4,21.0526,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,31,17,54.8387,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,17,10,58.8235,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,6,5,83.3333,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,1,Annie,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,3,100.0,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,7,1,14.2857,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,6,4,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,9,6,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,7,6,85.7143,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,10,Kayle,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,6,2,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,22,9,40.9091,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,21,8,38.0952,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,47,19,40.4255,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,44,26,59.0909,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,21,9,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,11,3,27.2727,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,14,11,78.5714,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,46,23,50.0,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,28,10,35.7143,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,13,4,30.7692,2026-06-07T21:18:04.069453+00:00
16.9,101,Xerath,UTILITY,40+,2400,,v2_timeseries_7_15_16_9_only,6,3,50.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,4,1,25.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,8,2,25.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,12,6,50.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,13,7,53.8462,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,102,Shyvana,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,38,22,57.8947,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,53,31,58.4906,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,96,44,45.8333,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,67,32,47.7612,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,29,12,41.3793,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,5,4,80.0,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,103,Ahri,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,45,20,44.4444,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,66,36,54.5455,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,102,46,45.098,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,75,36,48.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,48,28,58.3333,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,12,7,58.3333,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,104,Graves,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,3,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,13,11,84.6154,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,12,8,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,21,12,57.1429,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,19,10,52.6316,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,12,7,58.3333,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,105,Fizz,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,5,2,40.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,10,4,40.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,11,7,63.6364,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,18,13,72.2222,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,25,14,56.0,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,6,4,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,106,Volibear,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,4,3,75.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,6,2,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,10,6,60.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,3,100.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,3,100.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,2,100.0,2026-06-07T21:18:04.069453+00:00
16.9,107,Rengar,UTILITY,40+,2400,,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,12,5,41.6667,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,17,7,41.1765,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,33,16,48.4848,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,21,9,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,8,5,62.5,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,3,100.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,11,MasterYi,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,12,4,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,25,12,48.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,36,15,41.6667,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,38,16,42.1053,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,BOTTOM,35-40,2100,2400,v2_timeseries_7_15_16_9_only,14,7,50.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,BOTTOM,40+,2400,,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,6,3,50.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,8,4,50.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,9,3,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,19,4,21.0526,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,21,11,52.381,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,6,2,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,TOP,40+,2400,,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,110,Varus,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,3,1,33.3333,2026-06-07T21:18:04.069453+00:00
16.9,111,Nautilus,UTILITY,15-20,900,1200,v2_timeseries_7_15_16_9_only,47,22,46.8085,2026-06-07T21:18:04.069453+00:00
16.9,111,Nautilus,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,56,24,42.8571,2026-06-07T21:18:04.069453+00:00
16.9,111,Nautilus,UTILITY,25-30,1500,1800,v2_timeseries_7_15_16_9_only,81,45,55.5556,2026-06-07T21:18:04.069453+00:00
16.9,111,Nautilus,UTILITY,30-35,1800,2100,v2_timeseries_7_15_16_9_only,89,44,49.4382,2026-06-07T21:18:04.069453+00:00
16.9,111,Nautilus,UTILITY,35-40,2100,2400,v2_timeseries_7_15_16_9_only,35,13,37.1429,2026-06-07T21:18:04.069453+00:00
16.9,111,Nautilus,UTILITY,40+,2400,,v2_timeseries_7_15_16_9_only,5,2,40.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,MIDDLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,50,26,52.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,MIDDLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,63,34,53.9683,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,96,50,52.0833,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,83,38,45.7831,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,MIDDLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,49,27,55.102,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,15,7,46.6667,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,112,Viktor,UTILITY,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,JUNGLE,15-20,900,1200,v2_timeseries_7_15_16_9_only,3,2,66.6667,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,JUNGLE,20-25,1200,1500,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,JUNGLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,12,5,41.6667,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,JUNGLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,11,7,63.6364,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,JUNGLE,35-40,2100,2400,v2_timeseries_7_15_16_9_only,4,2,50.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,JUNGLE,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,MIDDLE,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,MIDDLE,40+,2400,,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,113,Sejuani,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,BOTTOM,15-20,900,1200,v2_timeseries_7_15_16_9_only,2,1,50.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,BOTTOM,20-25,1200,1500,v2_timeseries_7_15_16_9_only,1,1,100.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,BOTTOM,25-30,1500,1800,v2_timeseries_7_15_16_9_only,5,2,40.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,BOTTOM,30-35,1800,2100,v2_timeseries_7_15_16_9_only,2,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,MIDDLE,25-30,1500,1800,v2_timeseries_7_15_16_9_only,1,0,0.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,TOP,15-20,900,1200,v2_timeseries_7_15_16_9_only,14,4,28.5714,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,TOP,20-25,1200,1500,v2_timeseries_7_15_16_9_only,18,9,50.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,TOP,25-30,1500,1800,v2_timeseries_7_15_16_9_only,30,18,60.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,TOP,30-35,1800,2100,v2_timeseries_7_15_16_9_only,16,8,50.0,2026-06-07T21:18:04.069453+00:00
16.9,114,Fiora,TOP,35-40,2100,2400,v2_timeseries_7_15_16_9_only,6,2,33.3333,2026-06-07T21:18:04.069453+00:00
