match_id,team_id,feature_version,team_surrendered,queue_id,game_version,game_duration_sec,collected_at,gold_diff_15,kill_diff_15,tower_diff_15,dragon_diff_15,rift_herald_diff_15,cs_diff_15,avg_level_diff_15,first_blood,first_tower,ward_placed_diff_15,ward_kill_diff_15
KR_8195243701,200,v1_15min,False,420,16.9.771.8383,1477,2026-05-14T19:59:29+00:00,-3427,-6,-1,0,0,12,-0.4,1,-1,2,-3
KR_8195163610,100,v1_15min,False,420,16.9.771.8383,1668,2026-05-14T19:59:29+00:00,1453,-2,1,2,0,68,0.4,1,1,2,1
KR_8195163610,200,v1_15min,True,420,16.9.771.8383,1668,2026-05-14T19:59:29+00:00,-1453,2,-1,-2,0,-68,-0.4,-1,-1,-2,-1
KR_8195046644,100,v1_15min,False,420,16.9.771.8383,1868,2026-05-14T19:59:29+00:00,-2005,-8,0,0,0,35,-0.6,-1,1,-2,1
KR_8195046644,200,v1_15min,False,420,16.9.771.8383,1868,2026-05-14T19:59:29+00:00,2005,8,0,0,0,-35,0.6,1,-1,2,-1
KR_8181092540,100,v1_15min,False,420,16.8.764.3737,1832,2026-05-14T19:59:29+00:00,470,-1,-1,1,0,76,0.4,1,-1,0,1
KR_8181092540,200,v1_15min,False,420,16.8.764.3737,1832,2026-05-14T19:59:29+00:00,-470,1,1,-1,0,-76,-0.4,-1,1,0,-1
KR_8179826434,100,v1_15min,False,420,16.8.764.3737,2108,2026-05-14T19:59:29+00:00,439,0,-1,0,0,-39,-0.2,-1,-1,-5,0
KR_8179826434,200,v1_15min,False,420,16.8.764.3737,2108,2026-05-14T19:59:29+00:00,-439,0,1,0,0,39,0.2,1,1,5,0
KR_8158356491,100,v1_15min,True,420,16.7.760.5228,919,2026-05-14T19:59:29+00:00,-5786,-14,-1,0,0,-16,-1.2,-1,-1,9,-7
KR_8158356491,200,v1_15min,False,420,16.7.760.5228,919,2026-05-14T19:59:29+00:00,5786,14,1,0,0,16,1.2,1,1,-9,7
KR_8158293869,100,v1_15min,False,420,16.7.760.5228,2264,2026-05-14T19:59:29+00:00,-2400,-7,-1,-2,0,-2,0.4,-1,-1,-12,-1
KR_8158293869,200,v1_15min,True,420,16.7.760.5228,2264,2026-05-14T19:59:29+00:00,2400,7,1,2,0,2,-0.4,1,1,12,1
KR_8158018695,100,v1_15min,True,420,16.7.760.5228,1163,2026-05-14T19:59:29+00:00,-1089,1,1,-1,0,-54,-0.4,-1,1,4,-2
KR_8158018695,200,v1_15min,False,420,16.7.760.5228,1163,2026-05-14T19:59:29+00:00,1089,-1,-1,1,0,54,0.4,1,-1,-4,2
KR_8158004753,100,v1_15min,True,420,16.7.760.5228,911,2026-05-14T19:59:29+00:00,-7376,-13,-2,1,0,-59,-1.4,1,-1,-8,1
KR_8158004753,200,v1_15min,False,420,16.7.760.5228,911,2026-05-14T19:59:29+00:00,7376,13,2,-1,0,59,1.4,-1,1,8,-1
KR_8157990199,100,v1_15min,False,420,16.7.760.5228,1749,2026-05-14T19:59:29+00:00,2314,5,1,0,0,62,0.4,1,1,-8,5
KR_8157990199,200,v1_15min,False,420,16.7.760.5228,1749,2026-05-14T19:59:29+00:00,-2314,-5,-1,0,0,-62,-0.4,-1,-1,8,-5
KR_8157969104,100,v1_15min,False,420,16.7.760.5228,1479,2026-05-14T19:59:29+00:00,-2114,-6,0,-2,0,-45,-0.4,1,1,-9,2
KR_8157969104,200,v1_15min,False,420,16.7.760.5228,1479,2026-05-14T19:59:29+00:00,2114,6,0,2,0,45,0.4,-1,-1,9,-2
KR_8113753148,100,v1_15min,False,420,16.4.748.682,1529,2026-05-14T19:59:29+00:00,4166,13,0,1,0,35,1.0,1,-1,5,0
KR_8113753148,200,v1_15min,True,420,16.4.748.682,1529,2026-05-14T19:59:29+00:00,-4166,-13,0,-1,0,-35,-1.0,-1,1,-5,0
KR_8113693357,100,v1_15min,False,420,16.4.748.682,1615,2026-05-14T19:59:29+00:00,-1183,-2,-1,-2,0,-2,-0.2,-1,-1,-1,1
KR_8113693357,200,v1_15min,False,420,16.4.748.682,1615,2026-05-14T19:59:29+00:00,1183,2,1,2,0,2,0.2,1,1,1,-1
KR_8113569914,100,v1_15min,False,420,16.4.748.682,1522,2026-05-14T19:59:29+00:00,-2987,-10,0,-1,0,24,-0.8,-1,0,-3,-1
KR_8113569914,200,v1_15min,False,420,16.4.748.682,1522,2026-05-14T19:59:29+00:00,2987,10,0,1,0,-24,0.8,1,0,3,1
KR_8113522787,100,v1_15min,True,420,16.4.748.682,1399,2026-05-14T19:59:29+00:00,-5428,-6,-2,0,0,-43,-0.4,1,-1,6,-6
KR_8113522787,200,v1_15min,False,420,16.4.748.682,1399,2026-05-14T19:59:29+00:00,5428,6,2,0,0,43,0.4,-1,1,-6,6
KR_8064724962,100,v1_15min,True,420,16.2.741.3171,1923,2026-05-14T19:59:29+00:00,4408,6,2,-1,0,60,1.0,-1,1,10,-1
KR_8064724962,200,v1_15min,False,420,16.2.741.3171,1923,2026-05-14T19:59:29+00:00,-4408,-6,-2,1,0,-60,-1.0,1,-1,-10,1
KR_8064663163,100,v1_15min,False,420,16.2.741.3171,1409,2026-05-14T19:59:29+00:00,3001,-1,0,-1,0,71,0.2,1,0,-4,4
KR_8064663163,200,v1_15min,False,420,16.2.741.3171,1409,2026-05-14T19:59:29+00:00,-3001,1,0,1,0,-71,-0.2,-1,0,4,-4
KR_7995660631,100,v1_15min,False,420,15.24.734.7485,1771,2026-05-14T19:59:29+00:00,1384,2,0,2,0,22,0.0,-1,-1,-3,7
KR_7995660631,200,v1_15min,False,420,15.24.734.7485,1771,2026-05-14T19:59:29+00:00,-1384,-2,0,-2,0,-22,0.0,1,1,3,-7
KR_7995591264,100,v1_15min,False,420,15.24.734.7485,1614,2026-05-14T19:59:29+00:00,587,1,1,-2,0,-35,-0.2,1,1,14,-4
KR_7995591264,200,v1_15min,False,420,15.24.734.7485,1614,2026-05-14T19:59:29+00:00,-587,-1,-1,2,0,35,0.2,-1,-1,-14,4
KR_7995500190,100,v1_15min,False,420,15.24.734.7485,1330,2026-05-14T19:59:29+00:00,714,0,0,0,0,4,0.2,-1,0,11,1
KR_7995500190,200,v1_15min,True,420,15.24.734.7485,1330,2026-05-14T19:59:29+00:00,-714,0,0,0,0,-4,-0.2,1,0,-11,-1
KR_7995468011,100,v1_15min,True,420,15.24.734.7485,935,2026-05-14T19:59:29+00:00,-8291,-10,-3,-2,0,-66,-1.0,1,-1,0,-4
KR_7995468011,200,v1_15min,False,420,15.24.734.7485,935,2026-05-14T19:59:29+00:00,8291,10,3,2,0,66,1.0,-1,1,0,4
KR_7995431317,100,v1_15min,True,420,15.24.734.7485,989,2026-05-14T19:59:29+00:00,-2045,-10,-1,-1,0,15,-0.4,-1,-1,-4,-2
KR_7995431317,200,v1_15min,False,420,15.24.734.7485,989,2026-05-14T19:59:29+00:00,2045,10,1,1,0,-15,0.4,1,1,4,2
KR_8215549052,100,v1_15min,False,420,16.10.775.1511,933,2026-05-14T19:59:29+00:00,10955,10,4,1,0,175,1.8,1,1,-4,6
KR_8215549052,200,v1_15min,True,420,16.10.775.1511,933,2026-05-14T19:59:29+00:00,-10955,-10,-4,-1,0,-175,-1.8,-1,-1,4,-6
KR_8215511008,100,v1_15min,False,420,16.10.775.1511,2010,2026-05-14T19:59:29+00:00,3871,6,1,-2,0,70,0.2,1,1,-6,-2
KR_8215511008,200,v1_15min,False,420,16.10.775.1511,2010,2026-05-14T19:59:29+00:00,-3871,-6,-1,2,0,-70,-0.2,-1,-1,6,2
KR_8215468635,100,v1_15min,False,420,16.10.775.1511,1796,2026-05-14T19:59:29+00:00,2233,10,1,2,0,-20,0.4,1,1,7,6
KR_8215468635,200,v1_15min,False,420,16.10.775.1511,1796,2026-05-14T19:59:29+00:00,-2233,-10,-1,-2,0,20,-0.4,-1,-1,-7,-6
KR_8215444219,100,v1_15min,False,420,16.10.775.1511,1861,2026-05-14T19:59:29+00:00,-802,-6,0,-2,0,38,-0.4,1,-1,-10,4
KR_8215444219,200,v1_15min,False,420,16.10.775.1511,1861,2026-05-14T19:59:29+00:00,802,6,0,2,0,-38,0.4,-1,1,10,-4
KR_8214454248,100,v1_15min,False,420,16.10.775.1511,1707,2026-05-14T19:59:29+00:00,-3317,-9,0,2,0,22,-0.8,1,1,13,-4
KR_8214454248,200,v1_15min,False,420,16.10.775.1511,1707,2026-05-14T19:59:29+00:00,3317,9,0,-2,0,-22,0.8,-1,-1,-13,4
KR_8214409789,100,v1_15min,False,420,16.10.775.1511,1656,2026-05-14T19:59:29+00:00,4684,10,2,2,0,66,1.4,1,1,-4,1
KR_8214409789,200,v1_15min,False,420,16.10.775.1511,1656,2026-05-14T19:59:29+00:00,-4684,-10,-2,-2,0,-66,-1.4,-1,-1,4,-1
KR_8214369379,100,v1_15min,False,420,16.10.775.1511,2412,2026-05-14T19:59:29+00:00,-1164,-3,0,-2,0,-40,0.2,-1,-1,-2,7
KR_8214369379,200,v1_15min,False,420,16.10.775.1511,2412,2026-05-14T19:59:29+00:00,1164,3,0,2,0,40,-0.2,1,1,2,-7
KR_8214343543,100,v1_15min,False,420,16.10.775.1511,1293,2026-05-14T19:59:29+00:00,1190,3,2,2,0,19,0.2,-1,1,-4,4
KR_8214343543,200,v1_15min,False,420,16.10.775.1511,1293,2026-05-14T19:59:29+00:00,-1190,-3,-2,-2,0,-19,-0.2,1,-1,4,-4
KR_8214316385,100,v1_15min,False,420,16.10.775.1511,1507,2026-05-14T19:59:29+00:00,5386,9,1,0,0,60,0.8,1,1,1,3
KR_8214316385,200,v1_15min,False,420,16.10.775.1511,1507,2026-05-14T19:59:29+00:00,-5386,-9,-1,0,0,-60,-0.8,-1,-1,-1,-3
KR_8213838000,100,v1_15min,False,420,16.9.772.8292,1927,2026-05-14T19:59:29+00:00,-67,4,0,0,0,-23,0.0,-1,0,7,1
KR_8213838000,200,v1_15min,False,420,16.9.772.8292,1927,2026-05-14T19:59:29+00:00,67,-4,0,0,0,23,0.0,1,0,-7,-1
KR_8213805100,100,v1_15min,False,420,16.9.772.8292,1977,2026-05-14T19:59:29+00:00,607,-1,0,0,0,14,0.0,1,0,9,-5
KR_8213805100,200,v1_15min,False,420,16.9.772.8292,1977,2026-05-14T19:59:29+00:00,-607,1,0,0,0,-14,0.0,-1,0,-9,5
KR_8213752266,100,v1_15min,False,420,16.9.772.8292,1757,2026-05-14T19:59:29+00:00,977,1,0,-1,0,18,-0.2,-1,0,0,-1
KR_8213752266,200,v1_15min,False,420,16.9.772.8292,1757,2026-05-14T19:59:29+00:00,-977,-1,0,1,0,-18,0.2,1,0,0,1
KR_8213685574,100,v1_15min,False,420,16.9.772.8292,1874,2026-05-14T19:59:29+00:00,-305,-5,0,-2,0,25,0.2,1,0,-15,6
KR_8213685574,200,v1_15min,False,420,16.9.772.8292,1874,2026-05-14T19:59:29+00:00,305,5,0,2,0,-25,-0.2,-1,0,15,-6
KR_8213622580,100,v1_15min,False,420,16.9.772.8292,1319,2026-05-14T19:59:29+00:00,7512,18,2,1,0,107,1.2,1,1,4,4
KR_8213622580,200,v1_15min,False,420,16.9.772.8292,1319,2026-05-14T19:59:29+00:00,-7512,-18,-2,-1,0,-107,-1.2,-1,-1,-4,-4
KR_8213573571,100,v1_15min,False,420,16.9.772.8292,1369,2026-05-14T19:59:29+00:00,1223,7,0,0,0,-14,0.4,-1,0,0,4
KR_8213573571,200,v1_15min,True,420,16.9.772.8292,1369,2026-05-14T19:59:29+00:00,-1223,-7,0,0,0,14,-0.4,1,0,0,-4
KR_8213494334,100,v1_15min,False,420,16.9.772.8292,1873,2026-05-14T19:59:29+00:00,-3393,-5,-2,-1,0,10,-0.2,-1,-1,-5,-3
KR_8213494334,200,v1_15min,False,420,16.9.772.8292,1873,2026-05-14T19:59:29+00:00,3393,5,2,1,0,-10,0.2,1,1,5,3
KR_8213417827,100,v1_15min,False,420,16.9.772.8292,2045,2026-05-14T19:59:29+00:00,1774,-1,0,-1,0,40,0.4,1,0,3,1
KR_8213417827,200,v1_15min,False,420,16.9.772.8292,2045,2026-05-14T19:59:29+00:00,-1774,1,0,1,0,-40,-0.4,-1,0,-3,-1
KR_8046917929,100,v1_15min,False,420,16.2.740.1491,1797,2026-05-14T19:59:29+00:00,1746,11,0,2,0,-42,0.0,1,-1,4,2
KR_8046917929,200,v1_15min,False,420,16.2.740.1491,1797,2026-05-14T19:59:29+00:00,-1746,-11,0,-2,0,42,0.0,-1,1,-4,-2
KR_8046844294,100,v1_15min,False,420,16.2.740.1491,2190,2026-05-14T19:59:29+00:00,380,0,1,2,0,65,0.6,1,1,5,2
KR_8046844294,200,v1_15min,False,420,16.2.740.1491,2190,2026-05-14T19:59:29+00:00,-380,0,-1,-2,0,-65,-0.6,-1,-1,-5,-2
KR_8045875526,100,v1_15min,False,420,16.2.740.1491,1925,2026-05-14T19:59:29+00:00,-3443,-7,0,-2,0,-4,-0.4,1,0,-2,-7
KR_8045875526,200,v1_15min,False,420,16.2.740.1491,1925,2026-05-14T19:59:29+00:00,3443,7,0,2,0,4,0.4,-1,0,2,7
KR_8045808802,100,v1_15min,False,420,16.2.740.1491,1416,2026-05-14T19:59:29+00:00,7995,15,2,1,0,49,1.0,1,1,-6,0
KR_8045808802,200,v1_15min,True,420,16.2.740.1491,1416,2026-05-14T19:59:29+00:00,-7995,-15,-2,-1,0,-49,-1.0,-1,-1,6,0
KR_8043728468,100,v1_15min,True,420,16.2.738.9684,1631,2026-05-14T19:59:29+00:00,-4674,-8,-1,-2,0,-59,-0.6,1,-1,3,-4
KR_8043728468,200,v1_15min,False,420,16.2.738.9684,1631,2026-05-14T19:59:29+00:00,4674,8,1,2,0,59,0.6,-1,1,-3,4
KR_8043663189,100,v1_15min,False,420,16.2.738.9684,930,2026-05-14T19:59:29+00:00,7036,10,2,-1,0,50,0.8,1,1,11,0
KR_8043663189,200,v1_15min,True,420,16.2.738.9684,930,2026-05-14T19:59:29+00:00,-7036,-10,-2,1,0,-50,-0.8,-1,-1,-11,0
KR_8043543060,100,v1_15min,False,420,16.2.738.9684,2095,2026-05-14T19:59:29+00:00,-1059,0,0,1,0,-10,0.2,-1,0,3,4
KR_8043543060,200,v1_15min,False,420,16.2.738.9684,2095,2026-05-14T19:59:29+00:00,1059,0,0,-1,0,10,-0.2,1,0,-3,-4
KR_8043444249,100,v1_15min,False,420,16.2.738.9684,1392,2026-05-14T19:59:29+00:00,1398,3,0,0,0,56,0.4,1,0,-4,4
KR_8043444249,200,v1_15min,True,420,16.2.738.9684,1392,2026-05-14T19:59:29+00:00,-1398,-3,0,0,0,-56,-0.4,-1,0,4,-4
KR_8042801485,100,v1_15min,False,420,16.2.738.9684,933,2026-05-14T19:59:29+00:00,7612,13,3,0,0,96,1.4,1,1,-4,-1
KR_8042801485,200,v1_15min,True,420,16.2.738.9684,933,2026-05-14T19:59:29+00:00,-7612,-13,-3,0,0,-96,-1.4,-1,-1,4,1
KR_8042751661,100,v1_15min,False,420,16.2.738.9684,1350,2026-05-14T19:59:29+00:00,618,2,0,2,0,30,0.2,1,1,0,1
KR_8042751661,200,v1_15min,False,420,16.2.738.9684,1350,2026-05-14T19:59:29+00:00,-618,-2,0,-2,0,-30,-0.2,-1,-1,0,-1
KR_8042687721,100,v1_15min,False,420,16.2.738.9684,2552,2026-05-14T19:59:29+00:00,1929,0,0,-2,0,46,0.2,1,-1,-1,-2
KR_8042687721,200,v1_15min,False,420,16.2.738.9684,2552,2026-05-14T19:59:29+00:00,-1929,0,0,2,0,-46,-0.2,-1,1,1,2
KR_8039772508,100,v1_15min,False,420,16.1.737.4870,2454,2026-05-14T19:59:29+00:00,266,6,0,2,0,20,0.2,1,0,3,-4
KR_8039772508,200,v1_15min,False,420,16.1.737.4870,2454,2026-05-14T19:59:29+00:00,-266,-6,0,-2,0,-20,-0.2,-1,0,-3,4
KR_8039691747,100,v1_15min,False,420,16.1.737.4870,1642,2026-05-14T19:59:29+00:00,1394,2,-1,-2,0,-21,-0.4,1,-1,-23,6
KR_8039691747,200,v1_15min,False,420,16.1.737.4870,1642,2026-05-14T19:59:29+00:00,-1394,-2,1,2,0,21,0.4,-1,1,23,-6
KR_8039623905,100,v1_15min,False,420,16.1.737.4870,1498,2026-05-14T19:59:29+00:00,2107,7,0,0,0,7,0.2,1,0,-6,0
KR_8039623905,200,v1_15min,False,420,16.1.737.4870,1498,2026-05-14T19:59:29+00:00,-2107,-7,0,0,0,-7,-0.2,-1,0,6,0
KR_8039226390,100,v1_15min,False,420,16.1.737.4870,2007,2026-05-14T19:59:29+00:00,-999,-6,0,-2,0,-5,-0.2,1,0,7,-6
KR_8039226390,200,v1_15min,False,420,16.1.737.4870,2007,2026-05-14T19:59:29+00:00,999,6,0,2,0,5,0.2,-1,0,-7,6
KR_8039189593,100,v1_15min,False,420,16.1.737.4870,1344,2026-05-14T19:59:29+00:00,4770,10,1,1,0,60,0.6,1,1,12,1
KR_8039189593,200,v1_15min,True,420,16.1.737.4870,1344,2026-05-14T19:59:29+00:00,-4770,-10,-1,-1,0,-60,-0.6,-1,-1,-12,-1
KR_8039150402,100,v1_15min,False,420,16.1.737.4870,1660,2026-05-14T19:59:29+00:00,-3703,-6,0,-2,0,-35,-0.6,1,-1,-13,1
KR_8039150402,200,v1_15min,False,420,16.1.737.4870,1660,2026-05-14T19:59:29+00:00,3703,6,0,2,0,35,0.6,-1,1,13,-1
KR_8039102837,100,v1_15min,False,420,16.1.737.4870,1847,2026-05-14T19:59:29+00:00,2228,3,0,2,0,51,0.4,1,0,-5,7
KR_8039102837,200,v1_15min,False,420,16.1.737.4870,1847,2026-05-14T19:59:29+00:00,-2228,-3,0,-2,0,-51,-0.4,-1,0,5,-7
KR_8039064866,100,v1_15min,False,420,16.1.737.4870,1783,2026-05-14T19:59:29+00:00,4012,7,1,-2,0,41,0.8,-1,1,1,0
KR_8039064866,200,v1_15min,True,420,16.1.737.4870,1783,2026-05-14T19:59:29+00:00,-4012,-7,-1,2,0,-41,-0.8,1,-1,-1,0
KR_8039039803,100,v1_15min,False,420,16.1.737.4870,1254,2026-05-14T19:59:29+00:00,5546,11,1,0,0,47,0.2,1,1,2,-3
KR_8039039803,200,v1_15min,True,420,16.1.737.4870,1254,2026-05-14T19:59:29+00:00,-5546,-11,-1,0,0,-47,-0.2,-1,-1,-2,3
KR_8161388149,100,v1_15min,False,420,16.7.760.9485,1810,2026-05-14T19:59:29+00:00,-67,-7,0,0,0,16,0.0,-1,1,4,-7
KR_8161388149,200,v1_15min,False,420,16.7.760.9485,1810,2026-05-14T19:59:29+00:00,67,7,0,0,0,-16,0.0,1,-1,-4,7
KR_8161306867,100,v1_15min,False,420,16.7.760.9485,1657,2026-05-14T19:59:29+00:00,1642,2,1,-1,0,12,0.4,1,1,3,3
KR_8161306867,200,v1_15min,False,420,16.7.760.9485,1657,2026-05-14T19:59:29+00:00,-1642,-2,-1,1,0,-12,-0.4,-1,-1,-3,-3
KR_8161261857,100,v1_15min,False,420,16.7.760.9485,943,2026-05-14T19:59:29+00:00,7954,15,2,0,0,111,1.4,1,1,15,-2
KR_8161261857,200,v1_15min,True,420,16.7.760.9485,943,2026-05-14T19:59:29+00:00,-7954,-15,-2,0,0,-111,-1.4,-1,-1,-15,2
KR_8161193378,100,v1_15min,False,420,16.7.760.9485,1581,2026-05-14T19:59:29+00:00,3217,4,1,-2,0,46,0.0,-1,1,-4,2
KR_8161193378,200,v1_15min,False,420,16.7.760.9485,1581,2026-05-14T19:59:29+00:00,-3217,-4,-1,2,0,-46,0.0,1,-1,4,-2
KR_8160763443,100,v1_15min,False,420,16.7.760.9485,1095,2026-05-14T19:59:29+00:00,7245,14,0,1,0,85,1.2,1,0,19,-3
KR_8160763443,200,v1_15min,True,420,16.7.760.9485,1095,2026-05-14T19:59:29+00:00,-7245,-14,0,-1,0,-85,-1.2,-1,0,-19,3
KR_8160714008,100,v1_15min,False,420,16.7.760.9485,1699,2026-05-14T19:59:29+00:00,4522,12,1,0,0,86,0.6,1,1,8,1
KR_8160714008,200,v1_15min,False,420,16.7.760.9485,1699,2026-05-14T19:59:29+00:00,-4522,-12,-1,0,0,-86,-0.6,-1,-1,-8,-1
KR_8160657596,100,v1_15min,False,420,16.7.760.9485,1799,2026-05-14T19:59:29+00:00,-1439,-9,-1,-2,0,-60,-0.2,-1,-1,3,-4
KR_8160657596,200,v1_15min,False,420,16.7.760.9485,1799,2026-05-14T19:59:29+00:00,1439,9,1,2,0,60,0.2,1,1,-3,4
KR_8160614298,100,v1_15min,False,420,16.7.760.9485,1491,2026-05-14T19:59:29+00:00,-1520,-2,-1,-1,0,5,-0.4,1,-1,7,0
KR_8160614298,200,v1_15min,False,420,16.7.760.9485,1491,2026-05-14T19:59:29+00:00,1520,2,1,1,0,-5,0.4,-1,1,-7,0
KR_8152396293,100,v1_15min,False,420,16.6.756.9613,2068,2026-05-14T19:59:29+00:00,6843,11,2,2,0,86,1.0,1,1,2,3
KR_8152396293,200,v1_15min,False,420,16.6.756.9613,2068,2026-05-14T19:59:29+00:00,-6843,-11,-2,-2,0,-86,-1.0,-1,-1,-2,-3
KR_8152309553,100,v1_15min,False,420,16.6.756.9613,1855,2026-05-14T19:59:29+00:00,-1462,-3,0,1,0,-1,-0.2,1,-1,1,0
KR_8152309553,200,v1_15min,False,420,16.6.756.9613,1855,2026-05-14T19:59:29+00:00,1462,3,0,-1,0,1,0.2,-1,1,-1,0
KR_8152218395,100,v1_15min,False,420,16.6.756.9613,2337,2026-05-14T19:59:29+00:00,677,3,0,-2,0,-40,0.2,-1,1,3,-3
KR_8152218395,200,v1_15min,False,420,16.6.756.9613,2337,2026-05-14T19:59:29+00:00,-677,-3,0,2,0,40,-0.2,1,-1,-3,3
KR_8148188300,100,v1_15min,True,420,16.6.756.931,922,2026-05-14T19:59:29+00:00,-9724,-17,-3,-2,0,-83,-1.2,1,-1,-7,-5
KR_8148188300,200,v1_15min,False,420,16.6.756.931,922,2026-05-14T19:59:29+00:00,9724,17,3,2,0,83,1.2,-1,1,7,5
KR_8140422851,100,v1_15min,False,420,16.6.753.8272,1549,2026-05-14T19:59:29+00:00,4368,3,1,2,0,124,0.8,-1,1,-5,1
KR_8140422851,200,v1_15min,False,420,16.6.753.8272,1549,2026-05-14T19:59:29+00:00,-4368,-3,-1,-2,0,-124,-0.8,1,-1,5,-1
KR_8140367973,100,v1_15min,False,420,16.6.753.8272,1724,2026-05-14T19:59:29+00:00,228,4,0,-1,0,-1,0.4,1,0,9,2
KR_8140367973,200,v1_15min,False,420,16.6.753.8272,1724,2026-05-14T19:59:29+00:00,-228,-4,0,1,0,1,-0.4,-1,0,-9,-2
KR_8140321485,100,v1_15min,False,420,16.6.753.8272,1567,2026-05-14T19:59:29+00:00,-6564,-16,-1,-2,0,-58,-1.0,-1,-1,-6,-1
KR_8140321485,200,v1_15min,False,420,16.6.753.8272,1567,2026-05-14T19:59:29+00:00,6564,16,1,2,0,58,1.0,1,1,6,1
KR_8140234124,100,v1_15min,False,420,16.6.753.8272,2645,2026-05-14T19:59:29+00:00,603,-3,0,0,0,11,0.2,-1,0,7,-6
KR_8140234124,200,v1_15min,False,420,16.6.753.8272,2645,2026-05-14T19:59:29+00:00,-603,3,0,0,0,-11,-0.2,1,0,-7,6
KR_8138931259,100,v1_15min,False,420,16.6.753.8272,1938,2026-05-14T19:59:29+00:00,-3046,-6,0,-1,0,-63,-0.4,-1,0,5,0
KR_8138931259,200,v1_15min,False,420,16.6.753.8272,1938,2026-05-14T19:59:29+00:00,3046,6,0,1,0,63,0.4,1,0,-5,0
KR_8138841661,100,v1_15min,False,420,16.6.753.8272,2391,2026-05-14T19:59:29+00:00,-2575,-5,0,0,0,-6,0.0,-1,-1,-4,-3
KR_8138841661,200,v1_15min,False,420,16.6.753.8272,2391,2026-05-14T19:59:29+00:00,2575,5,0,0,0,6,0.0,1,1,4,3
KR_8138785324,100,v1_15min,False,420,16.6.753.8272,1973,2026-05-14T19:59:29+00:00,-4488,-6,-1,1,0,-72,-0.4,-1,-1,2,-2
KR_8138785324,200,v1_15min,False,420,16.6.753.8272,1973,2026-05-14T19:59:29+00:00,4488,6,1,-1,0,72,0.4,1,1,-2,2
KR_8138727487,100,v1_15min,False,420,16.6.753.8272,1852,2026-05-14T19:59:29+00:00,350,0,0,2,0,7,0.2,-1,0,3,1
KR_8138727487,200,v1_15min,False,420,16.6.753.8272,1852,2026-05-14T19:59:29+00:00,-350,0,0,-2,0,-7,-0.2,1,0,-3,-1
KR_8152330033,100,v1_15min,False,420,16.6.756.9613,2070,2026-05-14T19:59:29+00:00,3238,5,2,-2,0,-13,0.4,1,1,14,-5
KR_8152330033,200,v1_15min,False,420,16.6.756.9613,2070,2026-05-14T19:59:29+00:00,-3238,-5,-2,2,0,13,-0.4,-1,-1,-14,5
KR_8152193961,100,v1_15min,False,420,16.6.756.9613,1891,2026-05-14T19:59:29+00:00,-4697,-5,-1,-1,0,-41,-1.2,-1,-1,-5,-1
KR_8152193961,200,v1_15min,False,420,16.6.756.9613,1891,2026-05-14T19:59:29+00:00,4697,5,1,1,0,41,1.2,1,1,5,1
KR_8152140142,100,v1_15min,False,420,16.6.756.9613,1789,2026-05-14T19:59:29+00:00,-2410,-5,0,-2,0,51,0.2,-1,1,-5,-2
KR_8152140142,200,v1_15min,False,420,16.6.756.9613,1789,2026-05-14T19:59:29+00:00,2410,5,0,2,0,-51,-0.2,1,-1,5,2
KR_8138635985,100,v1_15min,False,420,16.6.753.8272,2409,2026-05-14T19:59:29+00:00,1312,-2,1,-1,0,16,0.2,-1,1,0,1
KR_8138635985,200,v1_15min,False,420,16.6.753.8272,2409,2026-05-14T19:59:29+00:00,-1312,2,-1,1,0,-16,-0.2,1,-1,0,-1
KR_8138609721,100,v1_15min,True,420,16.6.753.8272,1442,2026-05-14T19:59:29+00:00,327,-3,1,0,0,-15,-0.2,-1,1,8,1
KR_8138609721,200,v1_15min,False,420,16.6.753.8272,1442,2026-05-14T19:59:29+00:00,-327,3,-1,0,0,15,0.2,1,-1,-8,-1
KR_8138567160,100,v1_15min,False,420,16.6.753.8272,1526,2026-05-14T19:59:29+00:00,-2038,-5,0,-2,0,-63,-0.8,1,1,-8,-4
KR_8138567160,200,v1_15min,False,420,16.6.753.8272,1526,2026-05-14T19:59:29+00:00,2038,5,0,2,0,63,0.8,-1,-1,8,4
KR_8138544215,100,v1_15min,False,420,16.6.753.8272,1129,2026-05-14T19:59:29+00:00,7135,16,3,0,0,35,0.6,1,1,-26,3
KR_8138544215,200,v1_15min,True,420,16.6.753.8272,1129,2026-05-14T19:59:29+00:00,-7135,-16,-3,0,0,-35,-0.6,-1,-1,26,-3
KR_8138498298,100,v1_15min,False,420,16.6.753.8272,1828,2026-05-14T19:59:29+00:00,89,0,0,-2,0,-10,-0.4,1,0,-29,0
KR_8138498298,200,v1_15min,False,420,16.6.753.8272,1828,2026-05-14T19:59:29+00:00,-89,0,0,2,0,10,0.4,-1,0,29,0
KR_8138455960,100,v1_15min,False,420,16.6.753.8272,1807,2026-05-14T19:59:29+00:00,1247,6,-1,-2,0,-35,0.0,-1,-1,-6,11
KR_8138455960,200,v1_15min,False,420,16.6.753.8272,1807,2026-05-14T19:59:29+00:00,-1247,-6,1,2,0,35,0.0,1,1,6,-11
KR_8138426179,100,v1_15min,False,420,16.6.753.8272,1735,2026-05-14T19:59:29+00:00,2843,9,-1,-2,0,-18,0.2,-1,-1,7,-1
KR_8138426179,200,v1_15min,False,420,16.6.753.8272,1735,2026-05-14T19:59:29+00:00,-2843,-9,1,2,0,18,-0.2,1,1,-7,1
