match_id,team_id,feature_version,team_surrendered,queue_id,game_version,game_duration_sec,collected_at,gold_diff_15,kill_diff_15,tower_diff_15,dragon_diff_15,rift_herald_diff_15,cs_diff_15,avg_level_diff_15,first_blood,first_tower,ward_placed_diff_15,ward_kill_diff_15
KR_8193182851,200,v1_15min_16_9_only,False,420,16.9.769.5709,2577,2026-06-07T21:17:16+00:00,1963,4,0,1,0,-8,0.4,-1,-1,5,0
KR_8193158039,100,v1_15min_16_9_only,False,420,16.9.769.5709,1639,2026-06-07T21:17:16+00:00,-4945,-5,-3,0,0,-75,-0.8,1,-1,7,-4
KR_8193158039,200,v1_15min_16_9_only,True,420,16.9.769.5709,1639,2026-06-07T21:17:16+00:00,4945,5,3,0,0,75,0.8,-1,1,-7,4
KR_8193116858,100,v1_15min_16_9_only,True,420,16.9.769.5709,957,2026-06-07T21:17:16+00:00,-6494,-7,-2,-2,0,-36,-1.0,-1,-1,-1,0
KR_8193116858,200,v1_15min_16_9_only,False,420,16.9.769.5709,957,2026-06-07T21:17:16+00:00,6494,7,2,2,0,36,1.0,1,1,1,0
KR_8212555873,100,v1_15min_16_9_only,False,420,16.9.772.8292,1593,2026-06-07T21:17:16+00:00,-328,3,0,-1,0,-27,-0.2,-1,0,3,-6
KR_8212555873,200,v1_15min_16_9_only,False,420,16.9.772.8292,1593,2026-06-07T21:17:16+00:00,328,-3,0,1,0,27,0.2,1,0,-3,6
KR_8212506649,100,v1_15min_16_9_only,False,420,16.9.772.8292,1500,2026-06-07T21:17:16+00:00,6289,11,1,0,0,14,0.6,1,1,-3,1
KR_8212506649,200,v1_15min_16_9_only,True,420,16.9.772.8292,1500,2026-06-07T21:17:16+00:00,-6289,-11,-1,0,0,-14,-0.6,-1,-1,3,-1
KR_8212454940,100,v1_15min_16_9_only,False,420,16.9.772.8292,913,2026-06-07T21:17:16+00:00,7196,15,1,2,0,56,1.0,-1,1,21,3
KR_8212454940,200,v1_15min_16_9_only,True,420,16.9.772.8292,913,2026-06-07T21:17:16+00:00,-7196,-15,-1,-2,0,-56,-1.0,1,-1,-21,-3
KR_8211574062,100,v1_15min_16_9_only,True,420,16.9.772.8292,1985,2026-06-07T21:17:16+00:00,2088,2,1,-2,0,30,0.0,1,1,-1,1
KR_8211574062,200,v1_15min_16_9_only,False,420,16.9.772.8292,1985,2026-06-07T21:17:16+00:00,-2088,-2,-1,2,0,-30,0.0,-1,-1,1,-1
KR_8211535927,100,v1_15min_16_9_only,False,420,16.9.772.8292,1337,2026-06-07T21:17:16+00:00,3693,9,2,1,0,19,0.4,-1,1,4,1
KR_8211535927,200,v1_15min_16_9_only,False,420,16.9.772.8292,1337,2026-06-07T21:17:16+00:00,-3693,-9,-2,-1,0,-19,-0.4,1,-1,-4,-1
KR_8211515786,100,v1_15min_16_9_only,True,420,16.9.772.8292,1146,2026-06-07T21:17:16+00:00,-8706,-16,-2,0,0,-104,-1.4,-1,-1,-1,-1
KR_8211515786,200,v1_15min_16_9_only,False,420,16.9.772.8292,1146,2026-06-07T21:17:16+00:00,8706,16,2,0,0,104,1.4,1,1,1,1
KR_8211497098,100,v1_15min_16_9_only,True,420,16.9.772.8292,1381,2026-06-07T21:17:16+00:00,-5074,-7,-1,-1,0,-27,-0.6,1,-1,-2,-4
KR_8211497098,200,v1_15min_16_9_only,False,420,16.9.772.8292,1381,2026-06-07T21:17:16+00:00,5074,7,1,1,0,27,0.6,-1,1,2,4
KR_8211453113,100,v1_15min_16_9_only,False,420,16.9.772.8292,1909,2026-06-07T21:17:16+00:00,-57,2,0,0,0,-6,0.4,1,1,4,-3
KR_8211453113,200,v1_15min_16_9_only,False,420,16.9.772.8292,1909,2026-06-07T21:17:16+00:00,57,-2,0,0,0,6,-0.4,-1,-1,-4,3
KR_8211425057,100,v1_15min_16_9_only,False,420,16.9.772.8292,913,2026-06-07T21:17:16+00:00,6011,9,1,1,0,40,0.6,-1,1,6,1
KR_8211425057,200,v1_15min_16_9_only,True,420,16.9.772.8292,913,2026-06-07T21:17:16+00:00,-6011,-9,-1,-1,0,-40,-0.6,1,-1,-6,-1
KR_8211371142,100,v1_15min_16_9_only,False,420,16.9.772.8292,1655,2026-06-07T21:17:16+00:00,-841,-1,-1,-1,0,-1,0.2,1,-1,5,-5
KR_8211371142,200,v1_15min_16_9_only,False,420,16.9.772.8292,1655,2026-06-07T21:17:16+00:00,841,1,1,1,0,1,-0.2,-1,1,-5,5
KR_8211322116,100,v1_15min_16_9_only,False,420,16.9.772.8292,1263,2026-06-07T21:17:16+00:00,4457,5,2,2,0,44,0.8,-1,1,-1,1
KR_8211322116,200,v1_15min_16_9_only,True,420,16.9.772.8292,1263,2026-06-07T21:17:16+00:00,-4457,-5,-2,-2,0,-44,-0.8,1,-1,1,-1
KR_8211202555,100,v1_15min_16_9_only,False,420,16.9.772.8292,1731,2026-06-07T21:17:16+00:00,768,1,0,-1,0,34,0.6,-1,0,-5,-2
KR_8211202555,200,v1_15min_16_9_only,False,420,16.9.772.8292,1731,2026-06-07T21:17:16+00:00,-768,-1,0,1,0,-34,-0.6,1,0,5,2
KR_8211139252,100,v1_15min_16_9_only,False,420,16.9.772.8292,1454,2026-06-07T21:17:16+00:00,4698,10,0,1,0,17,0.4,-1,0,3,-1
KR_8211139252,200,v1_15min_16_9_only,False,420,16.9.772.8292,1454,2026-06-07T21:17:16+00:00,-4698,-10,0,-1,0,-17,-0.4,1,0,-3,1
KR_8211065544,100,v1_15min_16_9_only,False,420,16.9.772.8292,1624,2026-06-07T21:17:16+00:00,-1024,0,0,0,0,15,-0.6,1,0,1,-1
KR_8211065544,200,v1_15min_16_9_only,False,420,16.9.772.8292,1624,2026-06-07T21:17:16+00:00,1024,0,0,0,0,-15,0.6,-1,0,-1,1
KR_8210963058,100,v1_15min_16_9_only,False,420,16.9.772.8292,1851,2026-06-07T21:17:16+00:00,310,-1,-3,-1,0,4,0.2,-1,-1,3,-2
KR_8210963058,200,v1_15min_16_9_only,True,420,16.9.772.8292,1851,2026-06-07T21:17:16+00:00,-310,1,3,1,0,-4,-0.2,1,1,-3,2
KR_8210888579,100,v1_15min_16_9_only,False,420,16.9.772.8292,1783,2026-06-07T21:17:16+00:00,-3298,-6,1,-1,0,58,-0.2,-1,1,1,-7
KR_8210888579,200,v1_15min_16_9_only,False,420,16.9.772.8292,1783,2026-06-07T21:17:16+00:00,3298,6,-1,1,0,-58,0.2,1,-1,-1,7
KR_8210852609,100,v1_15min_16_9_only,True,420,16.9.772.8292,949,2026-06-07T21:17:16+00:00,-9096,-12,-3,-2,0,-83,-0.8,-1,-1,-12,1
